Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
c_arbiter.inst_reg_$_SDFFE_PP0P__Q_2,1.1,1.092e-06,0.000e+00,3.898e-08,1.131e-06
g_mem.mem_data_Reg_$_SDFFE_PP0P__Q_2,1.1,9.975e-07,0.000e+00,3.956e-08,1.037e-06
g_mem.mem_data_Reg_$_SDFFE_PP0P__Q,1.1,9.912e-07,0.000e+00,3.859e-08,1.030e-06
b_ifu.reqQ.maybe_full_$_SDFFE_PP0P__Q,1.1,9.604e-07,0.000e+00,3.856e-08,9.989e-07
_196_,1.1,9.083e-07,0.000e+00,3.936e-08,9.476e-07
_236_,1.1,8.757e-07,0.000e+00,2.443e-08,9.001e-07
c_arbiter.inst_reg_$_SDFFE_PP0P__Q,1.1,8.475e-07,0.000e+00,3.832e-08,8.858e-07
_154_,1.1,7.717e-07,0.000e+00,6.307e-08,8.347e-07
_165_,1.1,7.592e-07,0.000e+00,5.897e-08,8.182e-07
_248_,1.1,7.555e-07,0.000e+00,4.271e-08,7.982e-07
_222_,1.1,7.640e-07,0.000e+00,3.282e-08,7.968e-07
_233_,1.1,7.100e-07,0.000e+00,4.211e-08,7.522e-07
_213_,1.1,6.949e-07,0.000e+00,4.246e-08,7.373e-07
_229_,1.1,6.251e-07,0.000e+00,5.338e-08,6.785e-07
_237_,1.1,6.293e-07,0.000e+00,3.443e-08,6.637e-07
_215_,1.1,5.097e-07,0.000e+00,1.439e-07,6.536e-07
_163_,1.1,6.186e-07,0.000e+00,2.648e-08,6.451e-07
_221_,1.1,5.933e-07,0.000e+00,2.621e-08,6.195e-07
_225_,1.1,5.797e-07,0.000e+00,2.587e-08,6.055e-07
_193_,1.1,5.798e-07,0.000e+00,2.459e-08,6.044e-07
_241_,1.1,5.486e-07,0.000e+00,3.298e-08,5.816e-07
_246_,1.1,5.486e-07,0.000e+00,3.298e-08,5.816e-07
_152_,1.1,5.556e-07,0.000e+00,2.360e-08,5.792e-07
_231_,1.1,5.276e-07,0.000e+00,3.591e-08,5.635e-07
_247_,1.1,5.397e-07,0.000e+00,2.238e-08,5.621e-07
_242_,1.1,5.397e-07,0.000e+00,2.238e-08,5.621e-07
_155_,1.1,5.059e-07,0.000e+00,4.467e-08,5.506e-07
_238_,1.1,5.005e-07,0.000e+00,4.090e-08,5.414e-07
_226_,1.1,5.096e-07,0.000e+00,2.334e-08,5.329e-07
_204_,1.1,5.024e-07,0.000e+00,2.507e-08,5.274e-07
_153_,1.1,5.017e-07,0.000e+00,2.507e-08,5.268e-07
_243_,1.1,4.703e-07,0.000e+00,4.117e-08,5.115e-07
_175_,1.1,4.736e-07,0.000e+00,2.496e-08,4.986e-07
_156_,1.1,4.365e-07,0.000e+00,4.576e-08,4.822e-07
_249_,1.1,4.352e-07,0.000e+00,1.861e-08,4.538e-07
_148_,1.1,3.947e-07,0.000e+00,2.683e-08,4.215e-07
_150_,1.1,3.970e-07,0.000e+00,2.292e-08,4.199e-07
_180_,1.1,3.958e-07,0.000e+00,2.292e-08,4.187e-07
_197_,1.1,3.958e-07,0.000e+00,2.292e-08,4.187e-07
_167_,1.1,3.863e-07,0.000e+00,2.625e-08,4.126e-07
_205_,1.1,3.763e-07,0.000e+00,2.277e-08,3.991e-07
_185_,1.1,3.763e-07,0.000e+00,2.277e-08,3.991e-07
_216_,1.1,3.069e-07,0.000e+00,5.780e-08,3.647e-07
_169_,1.1,3.364e-07,0.000e+00,2.311e-08,3.595e-07
_166_,1.1,3.306e-07,0.000e+00,2.120e-08,3.518e-07
_159_,1.1,2.897e-07,0.000e+00,2.041e-08,3.101e-07
_184_,1.1,2.794e-07,0.000e+00,2.120e-08,3.006e-07
_234_,1.1,2.792e-07,0.000e+00,2.120e-08,3.004e-07
_151_,1.1,2.744e-07,0.000e+00,2.169e-08,2.961e-07
_206_,1.1,2.509e-07,0.000e+00,2.162e-08,2.725e-07
_186_,1.1,2.509e-07,0.000e+00,2.162e-08,2.725e-07
_173_,1.1,2.262e-07,0.000e+00,4.603e-08,2.722e-07
_235_,1.1,2.095e-07,0.000e+00,2.267e-08,2.321e-07
_219_,1.1,1.568e-07,0.000e+00,4.999e-08,2.068e-07
_217_,1.1,1.048e-07,0.000e+00,7.363e-08,1.784e-07
_207_,1.1,1.568e-07,0.000e+00,2.105e-08,1.778e-07
_187_,1.1,1.568e-07,0.000e+00,2.105e-08,1.778e-07
_170_,1.1,1.545e-07,0.000e+00,2.281e-08,1.773e-07
_171_,1.1,9.184e-08,0.000e+00,2.556e-08,1.174e-07
_188_,1.1,9.408e-08,0.000e+00,2.076e-08,1.148e-07
_208_,1.1,9.408e-08,0.000e+00,2.076e-08,1.148e-07
_149_,1.1,9.978e-08,0.000e+00,1.435e-08,1.141e-07
_220_,1.1,9.657e-08,0.000e+00,1.435e-08,1.109e-07
_162_,1.1,9.538e-08,0.000e+00,1.435e-08,1.097e-07
_195_,1.1,9.453e-08,0.000e+00,1.435e-08,1.089e-07
_183_,1.1,9.360e-08,0.000e+00,1.435e-08,1.080e-07
